      470	2024-02-16 12:01:57	1	1	1	0
      121	2024-02-16 12:02:04	1	1	1	0
      823	2024-02-16 12:05:44	1	1	1	0
      121	2024-02-16 12:13:30	1	0	1	0
     1001	2024-02-16 12:15:00	1	0	1	0
      674	2024-02-16 12:28:25	1	0	1	0
      705	2024-02-16 12:28:54	1	0	1	0
      823	2024-02-16 12:39:44	1	0	1	0
      470	2024-02-16 12:50:16	1	0	1	0
      148	2024-02-16 16:30:27	1	1	1	0
      705	2024-02-16 17:30:01	1	1	1	0
      470	2024-02-16 17:31:22	1	1	1	0
      674	2024-02-16 17:33:21	1	1	1	0
     1001	2024-02-16 17:37:33	1	1	1	0
      823	2024-02-16 17:37:47	1	0	1	0
      121	2024-02-16 17:40:48	1	1	1	0
      674	2024-02-19 05:35:44	1	0	1	0
      705	2024-02-19 07:14:12	1	0	1	0
      823	2024-02-19 07:18:25	1	0	1	0
     1001	2024-02-19 07:20:55	1	0	1	0
      121	2024-02-19 07:24:15	1	0	1	0
      470	2024-02-19 07:40:23	1	0	1	0
      823	2024-02-19 12:01:27	1	0	1	0
      823	2024-02-19 12:02:47	1	0	1	0
      470	2024-02-19 12:04:06	1	1	1	0
      823	2024-02-19 12:04:28	1	1	1	0
     1001	2024-02-19 12:05:16	1	1	1	0
     1001	2024-02-19 12:13:13	1	0	1	0
      121	2024-02-19 12:14:33	1	1	1	0
      674	2024-02-19 12:14:50	1	1	1	0
      823	2024-02-19 12:24:50	1	0	1	0
      674	2024-02-19 12:26:00	1	0	1	0
      705	2024-02-19 12:30:03	1	1	1	0
      470	2024-02-19 12:39:33	1	0	1	0
      121	2024-02-19 12:43:13	1	0	1	0
      705	2024-02-19 12:43:47	1	0	1	0
      705	2024-02-19 12:58:03	1	0	1	0
      705	2024-02-19 17:30:02	1	1	1	0
     1001	2024-02-19 17:30:37	1	1	1	0
      470	2024-02-19 17:31:11	1	1	1	0
      823	2024-02-19 17:31:21	1	1	1	0
      674	2024-02-19 17:31:41	1	1	1	0
      121	2024-02-19 17:32:17	1	1	1	0
      674	2024-02-20 05:55:49	1	0	1	0
      705	2024-02-20 07:15:30	1	0	1	0
      823	2024-02-20 07:21:46	1	0	1	0
      121	2024-02-20 07:22:38	1	0	1	0
     1001	2024-02-20 07:25:09	1	0	1	0
      470	2024-02-20 07:28:34	1	0	1	0
      674	2024-02-20 12:00:07	1	1	1	0
      823	2024-02-20 12:00:16	1	1	1	0
      121	2024-02-20 12:01:51	1	1	1	0
      705	2024-02-20 12:01:58	1	1	1	0
     1001	2024-02-20 12:03:44	1	1	1	0
      823	2024-02-20 12:07:32	1	0	1	0
      674	2024-02-20 12:11:56	1	0	1	0
      470	2024-02-20 12:12:33	1	1	1	0
     1001	2024-02-20 12:17:04	1	0	1	0
      121	2024-02-20 12:30:11	1	0	1	0
      705	2024-02-20 12:37:11	1	0	1	0
      470	2024-02-20 12:58:01	1	0	1	0
      823	2024-02-20 17:31:38	1	1	1	0
      705	2024-02-20 17:32:18	1	1	1	0
      470	2024-02-20 17:32:41	1	1	1	0
     1001	2024-02-20 17:32:50	1	1	1	0
      121	2024-02-20 17:34:56	1	1	1	0
      674	2024-02-20 17:39:38	1	1	1	0
      674	2024-02-21 06:06:09	1	0	1	0
      148	2024-02-21 06:15:20	1	0	1	0
      823	2024-02-21 07:12:05	1	0	1	0
     1001	2024-02-21 07:15:19	1	0	1	0
      121	2024-02-21 07:15:55	1	0	1	0
      470	2024-02-21 07:28:33	1	0	1	0
      705	2024-02-21 07:33:01	1	0	1	0
      705	2024-02-21 12:00:02	1	1	1	0
     1001	2024-02-21 12:01:25	1	1	1	0
      823	2024-02-21 12:01:50	1	1	1	0
      674	2024-02-21 12:02:39	1	1	1	0
      470	2024-02-21 12:04:02	1	1	1	0
      121	2024-02-21 12:08:08	1	1	1	0
      705	2024-02-21 12:18:05	1	0	1	0
     1001	2024-02-21 12:21:00	1	0	1	0
      823	2024-02-21 12:28:24	1	0	1	0
      674	2024-02-21 12:29:01	1	0	1	0
      121	2024-02-21 12:44:33	1	0	1	0
      470	2024-02-21 12:50:45	1	0	1	0
      705	2024-02-21 17:30:06	1	1	1	0
     1001	2024-02-21 17:30:12	1	1	1	0
      470	2024-02-21 17:31:15	1	1	1	0
      674	2024-02-21 17:32:34	1	1	1	0
      823	2024-02-21 17:34:25	1	1	1	0
      121	2024-02-21 17:43:43	1	1	1	0
      674	2024-02-22 05:23:42	1	0	1	0
      148	2024-02-22 07:06:41	1	0	1	0
      823	2024-02-22 07:11:03	1	0	1	0
      121	2024-02-22 07:16:05	1	0	1	0
      705	2024-02-22 07:19:23	1	0	1	0
     1001	2024-02-22 07:22:03	1	0	1	0
      470	2024-02-22 07:29:13	1	0	1	0
      470	2024-02-22 12:00:52	1	1	1	0
     1001	2024-02-22 12:01:24	1	1	1	0
      121	2024-02-22 12:03:13	1	1	1	0
      705	2024-02-22 12:08:48	1	1	1	0
      674	2024-02-22 12:09:09	1	1	1	0
      823	2024-02-22 12:09:47	1	1	1	0
      674	2024-02-22 12:20:31	1	0	1	0
     1001	2024-02-22 12:23:07	1	0	1	0
      823	2024-02-22 12:31:33	1	0	1	0
      121	2024-02-22 12:34:03	1	0	1	0
      705	2024-02-22 12:37:32	1	0	1	0
      470	2024-02-22 12:49:23	1	0	1	0
      470	2024-02-22 12:51:24	1	0	1	0
      674	2024-02-22 17:12:51	1	1	1	0
     1001	2024-02-22 17:30:02	1	1	1	0
      705	2024-02-22 17:30:10	1	1	1	0
      148	2024-02-22 17:30:16	1	1	1	0
      470	2024-02-22 17:34:12	1	1	1	0
      674	2024-02-23 06:31:10	1	0	1	0
      705	2024-02-23 07:20:32	1	0	1	0
     1001	2024-02-23 07:20:49	1	0	1	0
      121	2024-02-23 07:21:30	1	0	1	0
      823	2024-02-23 07:24:46	1	0	1	0
      823	2024-02-23 12:02:00	1	1	1	0
      674	2024-02-23 12:02:29	1	1	1	0
      121	2024-02-23 12:05:54	1	1	1	0
      470	2024-02-23 12:07:00	1	0	1	0
      470	2024-02-23 12:10:02	1	0	1	0
      705	2024-02-23 12:10:16	1	1	1	0
     1001	2024-02-23 12:12:31	1	1	1	0
      705	2024-02-23 12:18:16	1	0	1	0
      674	2024-02-23 12:25:40	1	0	1	0
      121	2024-02-23 12:34:21	1	0	1	0
      823	2024-02-23 12:34:57	1	0	1	0
     1001	2024-02-23 12:45:00	1	0	1	0
     1001	2024-02-23 17:30:02	1	1	1	0
      705	2024-02-23 17:30:07	1	1	1	0
      674	2024-02-23 17:30:14	1	1	1	0
      823	2024-02-23 17:31:35	1	1	1	0
      121	2024-02-23 17:31:48	1	1	1	0
      674	2024-02-26 06:14:02	1	0	1	0
      823	2024-02-26 07:06:02	1	0	1	0
      121	2024-02-26 07:21:07	1	0	1	0
     1001	2024-02-26 07:24:33	1	0	1	0
      705	2024-02-26 07:45:17	1	0	1	0
      470	2024-02-26 08:05:54	1	0	1	0
      674	2024-02-26 12:00:13	1	1	1	0
      705	2024-02-26 12:00:17	1	1	1	0
      470	2024-02-26 12:03:22	1	1	1	0
      121	2024-02-26 12:03:38	1	1	1	0
      823	2024-02-26 12:04:10	1	1	1	0
      674	2024-02-26 12:19:11	1	0	1	0
     1001	2024-02-26 12:20:40	1	1	1	0
      823	2024-02-26 12:33:27	1	0	1	0
      470	2024-02-26 12:38:31	1	0	1	0
      121	2024-02-26 12:44:48	1	0	1	0
      705	2024-02-26 12:49:51	1	0	1	0
     1001	2024-02-26 12:53:46	1	0	1	0
      470	2024-02-26 17:06:12	1	1	1	0
      823	2024-02-26 17:31:58	1	1	1	0
     1001	2024-02-26 17:32:09	1	1	1	0
      121	2024-02-26 17:38:46	1	1	1	0
      674	2024-02-26 17:39:10	1	1	1	0
      674	2024-02-27 05:57:56	1	0	1	0
      823	2024-02-27 07:06:15	1	0	1	0
      121	2024-02-27 07:20:03	1	0	1	0
     1001	2024-02-27 07:27:33	1	0	1	0
      705	2024-02-27 07:28:53	1	0	1	0
      470	2024-02-27 07:54:11	1	0	1	0
      823	2024-02-27 12:00:35	1	1	1	0
      674	2024-02-27 12:03:18	1	1	1	0
      470	2024-02-27 12:03:24	1	1	1	0
     1001	2024-02-27 12:03:53	1	1	1	0
      705	2024-02-27 12:04:07	1	1	1	0
     1001	2024-02-27 12:13:22	1	0	1	0
      121	2024-02-27 12:27:50	1	1	1	0
      674	2024-02-27 12:28:41	1	0	1	0
      823	2024-02-27 12:41:38	1	0	1	0
      121	2024-02-27 12:43:11	1	0	1	0
      470	2024-02-27 12:55:01	1	0	1	0
      705	2024-02-27 12:55:17	1	0	1	0
      705	2024-02-27 17:00:02	1	1	1	0
      470	2024-02-27 17:02:58	1	1	1	0
      823	2024-02-27 17:30:45	1	1	1	0
     1001	2024-02-27 17:31:13	1	1	1	0
      121	2024-02-27 17:31:28	1	1	1	0
      674	2024-02-27 17:31:39	1	1	1	0
      674	2024-02-28 06:27:53	1	0	1	0
      705	2024-02-28 07:16:24	1	0	1	0
      823	2024-02-28 07:19:49	1	0	1	0
      121	2024-02-28 07:26:03	1	0	1	0
     1001	2024-02-28 07:27:15	1	0	1	0
      470	2024-02-28 07:48:22	1	0	1	0
      823	2024-02-28 12:00:43	1	1	1	0
      121	2024-02-28 12:03:25	1	1	1	0
      674	2024-02-28 12:04:13	1	1	1	0
      705	2024-02-28 12:05:02	1	1	1	0
     1001	2024-02-28 12:10:28	1	1	1	0
      470	2024-02-28 12:13:05	1	1	1	0
      674	2024-02-28 12:15:02	1	0	1	0
      470	2024-02-28 12:15:16	1	1	1	0
      705	2024-02-28 12:28:27	1	0	1	0
      121	2024-02-28 12:36:31	1	0	1	0
      470	2024-02-28 12:42:06	1	0	1	0
      823	2024-02-28 12:46:30	1	0	1	0
     1001	2024-02-28 12:52:24	1	0	1	0
      705	2024-02-28 17:00:06	1	1	1	0
      470	2024-02-28 17:11:00	1	1	1	0
      823	2024-02-28 17:30:30	1	1	1	0
     1001	2024-02-28 17:30:42	1	1	1	0
      121	2024-02-28 17:30:58	1	1	1	0
      674	2024-02-28 17:33:13	1	1	1	0
      674	2024-02-29 06:05:49	1	0	1	0
      705	2024-02-29 06:57:06	1	0	1	0
      823	2024-02-29 07:12:40	1	0	1	0
      121	2024-02-29 07:23:40	1	0	1	0
     1001	2024-02-29 07:29:35	1	0	1	0
      148	2024-02-29 07:32:31	1	0	1	0
      470	2024-02-29 08:01:10	1	0	1	0
      674	2024-02-29 12:00:10	1	1	1	0
      823	2024-02-29 12:00:35	1	1	1	0
     1001	2024-02-29 12:00:58	1	1	1	0
      674	2024-02-29 12:13:28	1	0	1	0
      121	2024-02-29 12:25:48	1	1	1	0
     1001	2024-02-29 12:27:45	1	0	1	0
      823	2024-02-29 12:47:03	1	0	1	0
      121	2024-02-29 12:47:24	1	0	1	0
      705	2024-02-29 17:00:04	1	1	1	0
     1001	2024-02-29 17:31:53	1	1	1	0
      823	2024-02-29 17:32:42	1	1	1	0
      674	2024-02-29 17:33:51	1	1	1	0
      121	2024-02-29 17:45:58	1	1	1	0
      121	2024-03-01 05:49:35	1	0	1	0
      674	2024-03-01 05:59:22	1	0	1	0
      705	2024-03-01 06:10:24	1	0	1	0
      148	2024-03-01 07:08:12	1	0	1	0
      823	2024-03-01 07:20:02	1	0	1	0
      132	2024-03-01 07:24:23	1	0	1	0
      121	2024-03-01 12:03:19	1	1	1	0
      674	2024-03-01 12:04:24	1	1	1	0
      132	2024-03-01 12:05:50	1	1	1	0
      823	2024-03-01 12:06:42	1	1	1	0
      674	2024-03-01 12:13:52	1	0	1	0
      823	2024-03-01 12:30:07	1	0	1	0
      121	2024-03-01 12:30:54	1	0	1	0
      132	2024-03-01 12:36:46	1	0	1	0
      132	2024-03-01 17:31:06	1	1	1	0
      674	2024-03-01 17:33:45	1	1	1	0
      823	2024-03-01 17:34:07	1	1	1	0
      121	2024-03-01 17:37:42	1	1	1	0
      674	2024-03-04 05:24:46	1	0	1	0
      178	2024-03-04 06:01:36	1	0	1	0
      148	2024-03-04 06:29:20	1	0	1	0
      705	2024-03-04 06:31:05	1	0	1	0
      823	2024-03-04 07:16:00	1	0	1	0
      121	2024-03-04 07:25:57	1	0	1	0
      132	2024-03-04 07:39:08	1	0	1	0
      121	2024-03-04 12:03:19	1	1	1	0
      674	2024-03-04 12:05:14	1	1	1	0
      823	2024-03-04 12:07:53	1	1	1	0
      132	2024-03-04 12:08:36	1	1	1	0
      674	2024-03-04 12:25:17	1	0	1	0
      132	2024-03-04 12:42:14	1	0	1	0
      823	2024-03-04 12:42:40	1	0	1	0
      121	2024-03-04 12:42:48	1	0	1	0
      132	2024-03-04 17:31:26	1	0	1	0
      823	2024-03-04 17:36:17	1	1	1	0
      674	2024-03-04 17:37:15	1	1	1	0
      121	2024-03-04 17:38:38	1	1	1	0
      674	2024-03-05 06:00:19	1	0	1	0
      148	2024-03-05 06:14:10	1	0	1	0
      178	2024-03-05 06:26:21	1	0	1	0
      705	2024-03-05 06:52:08	1	0	1	0
      121	2024-03-05 07:18:22	1	0	1	0
      823	2024-03-05 07:20:57	1	0	1	0
      132	2024-03-05 07:23:20	1	0	1	0
      132	2024-03-05 12:06:05	1	1	1	0
      674	2024-03-05 12:06:23	1	1	1	0
      823	2024-03-05 12:09:05	1	1	1	0
      121	2024-03-05 12:09:39	1	1	1	0
      674	2024-03-05 12:26:08	1	0	1	0
      823	2024-03-05 12:32:12	1	0	1	0
      121	2024-03-05 12:40:49	1	0	1	0
      132	2024-03-05 12:43:32	1	0	1	0
      705	2024-03-05 17:00:05	1	1	1	0
      148	2024-03-05 17:00:17	1	1	1	0
      674	2024-03-05 17:30:43	1	1	1	0
      132	2024-03-05 17:30:50	1	1	1	0
      823	2024-03-05 17:31:16	1	1	1	0
      121	2024-03-05 17:32:01	1	1	1	0
